id	category	name	provided_by	knowledge_source
PUBCHEM.COMPOUND:134151152	biolink:SmallMolecule	N-[4-(1H-indol-5-ylamino)-7-methoxyquinazolin-6-yl]propanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328242	biolink:SmallMolecule	N-(3-bromophenyl)-1H-pyrazolo[4,3-g]quinazolin-5-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44416289	biolink:SmallMolecule	N-(4-(3-Fluorobenzyloxy)-3-(trifluoromethyl)phenyl)-6-(5-((2-(1-methyl-1H-imidazol-2-ylsulfonyl)ethylamino)methyl)furan-2-yl)quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747242	biolink:SmallMolecule	4-N-[1-[(3-Fluorophenyl)methyl]indol-5-yl]-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328213	biolink:SmallMolecule	4-N-(3-Bromophenyl)-7-chloroquinazoline-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44457024	biolink:SmallMolecule	2-[3-[2-bromo-6-(pyrido[4,3-d]pyrimidin-4-ylamino)anilino]propyl-(2-hydroxyethyl)amino]ethanol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:46866616	biolink:SmallMolecule	6-[5-[(1S)-1-amino-2-methylsulfonylethyl]furan-2-yl]-N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747138	biolink:SmallMolecule	4-N-(3-Chloro-4-phenylmethoxyphenyl)-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:122191955	biolink:SmallMolecule	(E)-N-[4-(3-Ethynylanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-4-piperidin-1-ylbut-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10880751	biolink:SmallMolecule	6-Amino-4-(3-chloro-4-fluoroanilino)quinazoline	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10106867	biolink:SmallMolecule	4-[(3-Methylphenyl)amino]-6-(methylamino)quinazoline	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44564444	biolink:SmallMolecule	3-[4-(3-Bromoanilino)-6H-azeto[3,2-g]quinazolin-7-yl]-1-morpholin-4-ylpropan-1-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:56640520	biolink:SmallMolecule	N-[3-Chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(dimethylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:136066101	biolink:SmallMolecule	6-buta-2,3-dienoxy-4-(3-chloro-4-fluoroanilino)quinazolin-7-ol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134155488	biolink:SmallMolecule	6-[4-(2-Morpholin-4-ylethylamino)phenyl]-N-[(1R)-1-phenylethyl]furo[2,3-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118734183	biolink:SmallMolecule	6-(2-methoxyphenyl)-N-(1-phenylethyl)thieno[2,3-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:45141138	biolink:SmallMolecule	(2R,3S)-N-(4-(3-Bromoanilino)quinazolin-6-yl)-3-(piperidin-1-ylmethyl)oxirane-2-carboxamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328981	biolink:SmallMolecule	N-[4-[(3-Bromophenyl)amino]quinazolin-6-yl]-2-methylacrylamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:1474852	biolink:SmallMolecule	N-(4-Bromophenyl)-6,7-dimethoxyquinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:2776	biolink:SmallMolecule	CL-387785	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10547930	biolink:SmallMolecule	N-[4-(4-Phenoxy-phenylamino)-quinazolin-6-yl]-acrylamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:45140151	biolink:SmallMolecule	7-(4-(3-Chloro-4-fluorophenylamino)-7-methoxyquinazolin-6-ylsulfonyl)-N-hydroxyheptanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328982	biolink:SmallMolecule	(E)-N-[4-(3-Bromoanilino)quinazolin-6-yl]but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:135402839	biolink:SmallMolecule	4-[(3-Bromophenyl)amino]quinazolin-7-ol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134148660	biolink:SmallMolecule	(E)-N-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-7-ethoxyquinazolin-6-yl]-4-(4-methylpiperazin-1-yl)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:9872621	biolink:SmallMolecule	bdbm50189108	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:52946868	biolink:SmallMolecule	(E)-4-Methylamino-but-2-enoicacid[4-(3-chloro-4-fluorophenylamino)-3-cyano-7-(2-fluoroethoxy)-quinolin-6-yl]-amide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134155401	biolink:SmallMolecule	4-[4-[[(1S)-2-Hydroxy-1-phenylethyl]amino]furo[2,3-d]pyrimidin-6-yl]phenol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127026406	biolink:SmallMolecule	methyl 2-methoxy-3-[4-[[(1R)-1-phenylethyl]amino]thieno[2,3-d]pyrimidin-6-yl]benzoate	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127027694	biolink:SmallMolecule	N-(1H-indazol-3-yl)-7,7-dimethyl-2-(1H-pyrazol-4-yl)-5H-furo[3,4-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:56649640	biolink:SmallMolecule	6-(4-Fluorophenyl)-N-[(1R)-1-phenylethyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11634425	biolink:SmallMolecule	N-[4-(3-chloro-4-fluoroanilino)pyrido[3,4-d]pyrimidin-6-yl]-4-(dibutylamino)but-2-ynamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16037085	biolink:SmallMolecule	N7-(3-Chloro-4-fluorophenyl)-N2-(4-(pyrrolidin-1-ylmethyl)phenyl)thiazolo[4,5-d]pyrimidine-2,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5327836	biolink:SmallMolecule	4-N-(3-chlorophenyl)-3-N-[(3-chlorophenyl)methyl]-1H-pyrazolo[3,4-d]pyrimidine-3,4-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44285249	biolink:SmallMolecule	N-(3-bromophenyl)-1-(3-morpholin-4-ylpropyl)pyrazolo[4,3-g]quinazolin-5-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:70694243	biolink:SmallMolecule	N-[4-(3-chloro-4-fluoroanilino)-7-ethoxyquinazolin-6-yl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:92132732	biolink:SmallMolecule	N-(7-Chloro-1H-indazol-3-yl)-7,7-dimethyl-2-(1H-pyrazol-4-yl)-5H-furo[3,4-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5329246	biolink:SmallMolecule	Pyrrolo[2,3-d]pyrimidin-6-one deriv. 26r	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5329489	biolink:SmallMolecule	GW680191X	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44316744	biolink:SmallMolecule	6-N-Imidazol-1-yl-4-N-(1H-indol-5-yl)-6-N-(3-phenylpropyl)thieno[3,2-d]pyrimidine-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24883334	biolink:SmallMolecule	(S)-1-Acryloyl-N-[4-(3-chloro-2,4-difluorophenylamino)-7-(2-methoxyethoxy)quinazolin-6-yl]pyrrolidine-2-carboxamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:9981239	biolink:SmallMolecule	(E)-N-[4-(3-bromoanilino)-3-cyano-1,7-naphthyridin-6-yl]-4-(dimethylamino)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:90655145	biolink:SmallMolecule	(E)-N-[4-(3-chloro-4-fluoroanilino)thieno[2,3-d]pyrimidin-6-yl]-4-(6-oxo-2-azabicyclo[2.2.2]octan-2-yl)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10530118	biolink:SmallMolecule	N-{4-(3-Bromo-phenylamino)-7-[3-(4-methyl-piperazin-1-yl)-propoxy]-quinazolin-6-yl}-acrylamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:122188305	biolink:SmallMolecule	8-(3,4-difluoroanilino)-1-(2-methoxyethyl)-[1,3]oxazolo[4,5-g]quinazolin-2-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24779710	biolink:SmallMolecule	3-[4-(3-chloro-4-fluoroanilino)quinazolin-6-yl]prop-2-yn-1-ol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:72202867	biolink:SmallMolecule	N-[3-[7-Oxo-2-(4-pyrrolidin-1-ylanilino)pteridin-8-yl]phenyl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:46197127	biolink:SmallMolecule	N-(4-(3-Bromophenylamino)quinolin-6-yl)propionamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10287402	biolink:SmallMolecule	(6,7-Diethoxy-quinazolin-4-yl)-(3-thiazol-4-yl-phenyl)-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11524106	biolink:SmallMolecule	N-[4-[(3-Chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-2-heptynamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:46212970	biolink:SmallMolecule	Egfr-IN-9	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127048978	biolink:SmallMolecule	N-[4-(3-Chloro-4-fluoroanilino)quinazolin-6-yl]acetamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:57341296	biolink:SmallMolecule	N-[3-[7-[2-ethoxy-4-(4-methylpiperazin-1-yl)anilino]-3-methyl-2-oxo-4H-pyrimido[4,5-d]pyrimidin-1-yl]phenyl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11955434	biolink:SmallMolecule	N-(3-Chloro-4-(3-fluorobenzyloxy)phenyl)-6-methyl-5-(4-morpholinobut-1-ynyl)pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:49855569	biolink:SmallMolecule	(E)-3-[5-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]quinazolin-6-yl]thiophen-2-yl]-N-hydroxyprop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328371	biolink:SmallMolecule	2-[[4-(3-bromoanilino)pyrido[3,4-d]pyrimidin-6-yl]-methylamino]acetic acid	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127048981	biolink:SmallMolecule	1-[4-(3-bromoanilino)quinazolin-6-yl]-3-(2-piperidin-1-ylethyl)urea	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328217	biolink:SmallMolecule	7-Acetamido-4-(3-bromoanilino)-6-nitroquinazoline	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328358	biolink:SmallMolecule	2-[2-[[4-(3-bromoanilino)pyrido[3,4-d]pyrimidin-6-yl]amino]ethyl-methylamino]ethanol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5327840	biolink:SmallMolecule	3-[4-(3-chloroanilino)-2H-pyrazolo[3,4-d]pyrimidin-3-yl]phenol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328321	biolink:SmallMolecule	Pyrido[4,3-d]pyrimidine deriv. 3aa	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11678194	biolink:SmallMolecule	N-[2-(4-{[3-Chloro-4-(3-chlorophenoxy)phenyl]amino}-5H-pyrrolo[3,2-d]pyrimidin-5-yl)ethyl]-2-(methylsulfonyl)acetamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127035009	biolink:SmallMolecule	1-pyridin-4-yl-3-[5-pyrimidin-5-yl-2-(trifluoromethoxy)phenyl]urea	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118724343	biolink:SmallMolecule	N-(3-chloro-4-fluorophenyl)-6-methoxy-7-[6-(2-nitroimidazol-1-yl)hexoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:18382736	biolink:SmallMolecule	(3-Methyl-1H-indol-5-yl)-(6-phenyl-thieno[3,2-d]pyrimidin-4-yl)-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118721157	biolink:SmallMolecule	N-(3-Chloro-4-fluorophenyl)-7-methoxy-6-[3-(2-methyl-5-nitroimidazol-1-yl)propoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44299926	biolink:SmallMolecule	1-amino-3-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]oxypropan-2-ol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:9820644	biolink:SmallMolecule	2-PROPENAMIDE, N-(4-((3-BROMOPHENYL)AMINO)-7-QUINAZOLINYL)-	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44416611	biolink:SmallMolecule	2-(4-(4-(5-Chloro-2-fluorophenylamino)-7-methoxyquinazolin-6-yloxy)piperidin-1-yl)acetamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:49855760	biolink:SmallMolecule	N-(2-Aminophenyl)-5-(4-(3-chloro-4-(3-fluorobenzyloxy)phenylamino)quinazolin-6-yl)thiophene-2-carboxamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328253	biolink:SmallMolecule	4-N-(3-Bromophenyl)-7-N,7-N-dimethylpyrido[4,3-d]pyrimidine-4,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:68669354	biolink:SmallMolecule	N-[2-[4-[3-Chloro-4-(3-chlorophenoxy)anilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]-2-methylsulfonylpropanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118721158	biolink:SmallMolecule	N-(3-chloro-4-fluorophenyl)-7-methoxy-6-[4-(2-methyl-5-nitroimidazol-1-yl)butoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134152991	biolink:SmallMolecule	N-[4-[(1-Benzylindol-5-yl)amino]-7-methoxyquinazolin-6-yl]propanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:74766099	biolink:SmallMolecule	N-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5329492	biolink:SmallMolecule	N-[3-Chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[4-(2-methylsulfonylethylamino)butoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16037084	biolink:SmallMolecule	N7-(3-Chloro-4-fluorophenyl)-N2-(4-(2-(dimethylamino)ethyl)phenyl)thiazolo[4,5-d]pyrimidine-2,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134130825	biolink:SmallMolecule	(E)-N-[4-[(1-benzylindazol-5-yl)amino]-7-(2-methoxyethoxy)quinazolin-6-yl]-4-pyrrolidin-1-ylbut-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44456929	biolink:SmallMolecule	4-bromo-1-N-pyrido[4,3-d]pyrimidin-4-ylbenzene-1,2-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328289	biolink:SmallMolecule	Pyrroloquinazoline deriv. 3f	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:18382946	biolink:SmallMolecule	N-(2-{4-[4-(1H-Indol-5-ylamino)-thieno[3,2-d]pyrimidin-6-yl]-benzylamino}-ethyl)-acetamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328360	biolink:SmallMolecule	4-N-(3-bromophenyl)-6-N-(2-morpholin-4-ylethyl)pyrido[3,4-d]pyrimidine-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134150340	biolink:SmallMolecule	N-[(Z)-[(E)-3-(4-fluorophenyl)-1-phenylprop-2-enylidene]amino]phthalazin-1-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134138682	biolink:SmallMolecule	(E)-N-[4-[(1-Benzylindazol-5-yl)amino]-7-ethoxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328326	biolink:SmallMolecule	7-N-Methyl-4-N-(3-methylphenyl)pyrido[4,3-d]pyrimidine-4,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10673774	biolink:SmallMolecule	N-[4-(3-bromo-4-fluoroanilino)-7-(3-morpholin-4-ylpropoxy)quinazolin-6-yl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:90666154	biolink:SmallMolecule	N-[3-[7-butan-2-yl-2-[2-methoxy-4-(4-methylpiperazin-1-yl)anilino]-6-methyl-5,8-dioxo-7H-pyrimido[4,5-e][1,4]diazepin-9-yl]phenyl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134135323	biolink:SmallMolecule	(E)-N-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]pyrido[3,4-d]pyrimidin-6-yl]-4-pyrrolidin-1-ylbut-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44457039	biolink:SmallMolecule	2-[2-bromo-6-(pyrido[4,3-d]pyrimidin-4-ylamino)anilino]ethanol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:59404877	biolink:SmallMolecule	1-[4-[4-(3-chloro-2,4-difluoroanilino)-7-propoxyquinazolin-6-yl]oxypiperidin-1-yl]prop-2-en-1-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:59404873	biolink:SmallMolecule	(2s,4s)-4-[4-(3-chloro-2,4-difluoroanilino)-7-methoxyquinazolin-6-yl]oxy-n-(2-hydroxyethyl)-1-prop-2-enoylpiperidine-2-carboxamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328296	biolink:SmallMolecule	Pyrroloquinazoline deriv. 8	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:56640590	biolink:SmallMolecule	6-[5-(1-Amino-2-methylsulfonylethyl)furan-2-yl]-N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:18383007	biolink:SmallMolecule	2-[4-(3-Hydroxypropylaminomethyl)phenyl]-7-(1H-indole-5-ylamino)thieno[3,2-b]pyridine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:90666317	biolink:SmallMolecule	n-[3-[7-[(4-fluorophenyl)methyl]-2-[2-methoxy-4-(4-methylpiperazin-1-yl)anilino]-6-methyl-5,8-dioxo-7h-pyrimido[4,5-e][1,4]diazepin-9-yl]phenyl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134142952	biolink:SmallMolecule	4-(phthalazin-1-ylamino)benzonitrile	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134134364	biolink:SmallMolecule	(E)-N-[4-[[1-(benzenesulfonyl)indol-5-yl]amino]-7-ethoxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:72195184	biolink:SmallMolecule	(E)-4-(dimethylamino)-N-[4-(3-ethynylanilino)-7-(1-methylpiperidin-4-yl)oxyquinazolin-6-yl]but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328965	biolink:SmallMolecule	4-Anilinoquinazoline deriv. 10l	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127052409	biolink:SmallMolecule	1-[4-(3,4-dichloroanilino)quinazolin-6-yl]-3-(2-morpholin-4-ylethyl)thiourea	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328307	biolink:SmallMolecule	4-N-(3-bromophenyl)-7-N-[3-(dimethylamino)propyl]pyrido[4,3-d]pyrimidine-4,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11568720	biolink:SmallMolecule	N-[4-[(3-Chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-morpholinyl)-2-pentynamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747343	biolink:SmallMolecule	4-N-[1-[(3-fluorophenyl)methyl]indazol-5-yl]-5-[(E)-2-methoxyethoxyiminomethyl]pyrimidine-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134144603	biolink:SmallMolecule	N-[(1S)-2-methoxy-1-phenylethyl]-6-phenylfuro[2,3-d]pyrimidin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44409208	biolink:SmallMolecule	4-(3-Chloro-4-fluoroanilino)-5-(1-methylpiperidin-4-yloxy)quinazoline	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10522352	biolink:SmallMolecule	N-[4-(3-Trifluoromethyl-phenylamino)-quinazolin-6-yl]-acrylamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134140108	biolink:SmallMolecule	(E)-N-[4-[(1-Benzylindazol-5-yl)amino]-7-ethoxyquinazolin-6-yl]-4-pyrrolidin-1-ylbut-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:122191940	biolink:SmallMolecule	(E)-N-[4-(3-Chloro-4-fluoroanilino)-7-(2-methoxyethoxy)quinazolin-6-yl]-4-[cyclopropyl(methyl)amino]but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:71615916	biolink:SmallMolecule	CID 71615916	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328292	biolink:SmallMolecule	2-[[4-(3-bromoanilino)-8H-pyrrolo[3,2-g]quinazolin-6-yl]methyl-(2-hydroxyethyl)amino]ethanol	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25128046	biolink:SmallMolecule	1-[4-[4-(4-bromo-3-methylanilino)-7-methoxyquinazolin-6-yl]oxypiperidin-1-yl]prop-2-en-1-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5329082	biolink:SmallMolecule	SCHEMBL2991586	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134139438	biolink:SmallMolecule	(2E)-3-Butyl-2-(phthalazin-1-ylhydrazinylidene)-1,3-thiazolidin-4-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21080010	biolink:SmallMolecule	(E)-N-[4-(4,5-dichloro-2-fluoroanilino)quinazolin-6-yl]-4-(dimethylamino)but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118724358	biolink:SmallMolecule	N-(3-Bromophenyl)-6-methoxy-7-[2-[2-(2-nitroimidazol-1-yl)ethoxy]ethoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:59404857	biolink:SmallMolecule	1-[3-[4-(3-chloro-2,4-difluoroanilino)-7-methoxyquinazolin-6-yl]oxyazetidin-1-yl]-2-[(dimethylamino)methyl]prop-2-en-1-one	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:134147887	biolink:SmallMolecule	(E)-N-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]-4-[di(propan-2-yl)amino]but-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:71244646	biolink:SmallMolecule	(E)-N-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]-2-fluoro-4-piperidin-1-ylbut-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10759828	biolink:SmallMolecule	N-[4-(3-chloro-4-fluoroanilino)pyrido[3,4-d]pyrimidin-6-yl]prop-2-enamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:127027620	biolink:SmallMolecule	1-pyridin-2-yl-3-[5-pyrimidin-5-yl-2-(trifluoromethoxy)phenyl]urea	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:57413593	biolink:SmallMolecule	N-[2-[4-[4-(1,2-benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]-2-methyl-2-methylsulfonylpropanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328042	biolink:SmallMolecule	N4-(3-Bromophenyl)quinazoline-4,6-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10671481	biolink:SmallMolecule	N-[4-(3-Bromoanilino)quinazolin-6-yl]-3-morpholin-4-ylpropanamide	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44564481	biolink:SmallMolecule	2-[4-(3-Bromoanilino)-6H-azeto[3,2-g]quinazolin-7-yl]acetic acid	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:118724342	biolink:SmallMolecule	N-(3-chloro-4-fluorophenyl)-6-methoxy-7-[5-(2-nitroimidazol-1-yl)pentoxy]quinazolin-4-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:11606101	biolink:SmallMolecule	1-[4-[2-[[4-[3-Chloro-4-(pyridin-2-ylmethoxy)anilino]-1H-pyrazolo[3,4-d]pyrimidin-3-yl]oxy]ethyl]piperazin-1-yl]ethanone	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:10216482	biolink:SmallMolecule	N-(3-Chloro-4-fluorophenyl)-2,5,8,11-tetraoxa-15,17-diazatricyclo[10.8.0.014,19]icosa-1(12),13,15,17,19-pentaen-18-amine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5329234	biolink:SmallMolecule	SCHEMBL6217722	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328312	biolink:SmallMolecule	4-N-(3-bromophenyl)-7-N-(3-morpholin-4-ylpropyl)pyrido[4,3-d]pyrimidine-4,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:5328252	biolink:SmallMolecule	4-N-(3-Bromophenyl)-7-N-methylpyrido[4,3-d]pyrimidine-4,7-diamine	EGFR_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16045442	biolink:SmallMolecule	N-(3-ethynylphenyl)-6,7-dimethoxy-4-quinazolinamine	EGFR_direct_kp-molecular.json	
